Drug1_ID,Drug2_ID,Y,Neg samples
DB00806,DB00678,1,DB00962$t
DB00936,DB00678,1,DB08807$h
DB08880,DB00678,1,DB00875$t
DB01088,DB00678,1,DB00973$t
DB00343,DB00678,1,DB01878$h
DB00735,DB00678,1,DB04339$t
DB00468,DB00678,1,DB01048$t
DB00227,DB00678,1,DB08868$t
DB00458,DB00678,1,DB08860$h
DB01124,DB00678,1,DB09135$h
DB01241,DB00678,1,DB00613$t
DB08907,DB00678,1,DB06713$h
DB00738,DB00678,1,DB01621$h
DB00571,DB00678,1,DB01224$h
DB00335,DB00678,1,DB11235$t
DB00489,DB00678,1,DB01577$h
DB00264,DB00678,1,DB01171$h
DB00612,DB00678,1,DB09536$h
DB00373,DB00678,1,DB01369$h
DB00521,DB00678,1,DB06794$h
DB00195,DB00678,1,DB00422$h
DB00834,DB00678,1,DB00697$h
DB00820,DB00678,1,DB00991$h
DB00196,DB00678,1,DB00221$t
DB00220,DB00678,1,DB09008$t
DB08865,DB00678,1,DB01426$t
DB00648,DB00678,1,DB00821$t
DB00582,DB00678,1,DB08828$h
DB09074,DB00678,1,DB01017$t
DB12332,DB00678,1,DB00610$t
DB01026,DB00678,1,DB00935$t
DB01211,DB00678,1,DB01004$t
DB05521,DB00678,1,DB00302$t
DB00625,DB00678,1,DB04571$h
DB06595,DB00678,1,DB09091$t
DB00289,DB00678,1,DB00352$h
DB01264,DB00678,1,DB09488$t
DB00188,DB00678,1,DB00493$h
DB00270,DB00678,1,DB06412$h
DB00224,DB00678,1,DB09212$h
DB00976,DB00678,1,DB06441$t
DB09054,DB00678,1,DB00391$h
DB06636,DB00678,1,DB01119$t
DB00283,DB00678,1,DB12483$t
DB06697,DB00678,1,DB00488$t
DB00622,DB00678,1,DB00799$h
DB05812,DB00678,1,DB00314$t
DB08873,DB00678,1,DB00627$h
DB01232,DB00678,1,DB09204$h
DB08933,DB00678,1,DB00395$t
DB04868,DB00678,1,DB01463$t
DB00477,DB00678,1,DB06770$t
DB00857,DB00678,1,DB01077$t
DB09041,DB00678,1,DB04842$h
DB08943,DB00678,1,DB01039$t
DB06820,DB00678,1,DB00226$t
DB01099,DB00678,1,DB00690$h
DB01157,DB00678,1,DB06216$t
DB01422,DB00678,1,DB01224$t
DB00826,DB00678,1,DB04946$h
DB09040,DB00678,1,DB00781$t
DB00251,DB00678,1,DB08910$h
DB03793,DB00678,1,DB01206$h
DB00877,DB00678,1,DB00906$t
DB01153,DB00678,1,DB00952$h
DB08958,DB00678,1,DB00242$h
DB01091,DB00678,1,DB06206$h
DB00639,DB00678,1,DB00349$t
DB00239,DB00678,1,DB01156$h
DB00486,DB00678,1,DB00945$h
DB00295,DB00678,1,DB06414$h
DB09286,DB00678,1,DB09210$t
DB00206,DB00678,1,DB09070$h
DB00679,DB00678,1,DB06287$t
DB00296,DB00678,1,DB00760$t
DB01002,DB00678,1,DB06817$h
DB00633,DB00678,1,DB00302$h
DB09118,DB00678,1,DB01364$t
DB00214,DB00678,1,DB06441$h
DB00248,DB00678,1,DB12483$h
DB08912,DB00678,1,DB09220$t
DB01169,DB00678,1,DB00471$h
DB00714,DB00678,1,DB00215$t
DB09063,DB00678,1,DB01283$h
DB00232,DB00678,1,DB00776$t
DB00436,DB00678,1,DB06710$t
DB00524,DB00678,1,DB00910$h
DB09227,DB00678,1,DB09009$t
DB00393,DB00678,1,DB04855$h
DB01244,DB00678,1,DB01173$t
DB01054,DB00678,1,DB00766$t
DB09232,DB00678,1,DB00688$h
DB00528,DB00678,1,DB08806$h
DB09242,DB00678,1,DB09082$h
DB00629,DB00678,1,DB00363$t
DB09292,DB00678,1,DB08798$h
DB01282,DB00678,1,DB01602$t
DB00275,DB00678,1,DB00402$h
DB09112,DB00678,1,DB01326$t
DB00631,DB00678,1,DB01600$h
DB00350,DB00678,1,DB00845$h
DB00594,DB00678,1,DB06268$h
DB01229,DB00678,1,DB06691$h
DB00177,DB00678,1,DB00844$h
DB05271,DB00678,1,DB01128$h
DB09279,DB00678,1,DB08967$h
DB00205,DB00678,1,DB06203$h
DB01101,DB00678,1,DB00394$h
DB00322,DB00678,1,DB01081$h
DB01392,DB00678,1,DB00424$t
DB05219,DB00678,1,DB09227$t
DB06290,DB00678,1,DB01333$h
DB00549,DB00678,1,DB08822$h
DB01685,DB00678,1,DB06827$h
DB00212,DB00678,1,DB11660$t
DB00589,DB00678,1,DB01162$t
DB00247,DB00678,1,DB01607$h
DB08820,DB00678,1,DB01545$h
DB02703,DB00678,1,DB01325$t
DB06717,DB00678,1,DB00405$t
DB09220,DB00678,1,DB00222$h
DB00226,DB00678,1,DB06206$h
DB01119,DB00678,1,DB01588$t
DB04840,DB00678,1,DB01618$t
DB00287,DB00678,1,DB00947$t
DB09330,DB00678,1,DB06689$t
DB01168,DB00178,1,DB08912$h
DB00805,DB00178,1,DB00752$t
DB01037,DB00178,1,DB06804$t
DB01247,DB00178,1,DB01022$t
DB01116,DB00178,1,DB00683$t
DB01171,DB00178,1,DB01140$t
DB01367,DB00178,1,DB00130$t
DB00614,DB00178,1,DB05812$t
DB09245,DB00178,1,DB01051$h
DB01626,DB00178,1,DB00685$t
DB01154,DB00178,1,DB09212$t
DB00794,DB00178,1,DB00951$h
DB01174,DB00178,1,DB01078$t
DB00418,DB00178,1,DB09238$h
DB00559,DB00178,1,DB08903$h
DB00474,DB00178,1,DB09055$t
DB01355,DB00178,1,DB00694$t
DB00599,DB00178,1,DB00595$t
DB00706,DB00178,1,DB06216$t
DB00346,DB00178,1,DB00350$h
DB01118,DB00178,1,DB01044$h
DB00233,DB00178,1,DB08993$t
DB01236,DB00178,1,DB08912$t
DB00806,DB00178,1,DB00213$t
DB00932,DB00178,1,DB00911$h
DB00861,DB00178,1,DB00957$t
DB00468,DB00178,1,DB08918$h
DB01261,DB00178,1,DB06202$t
DB08882,DB00178,1,DB09040$h
DB08907,DB00178,1,DB00433$t
DB06203,DB00178,1,DB00392$t
DB09204,DB00178,1,DB00210$t
DB00820,DB00178,1,DB01120$h
DB00484,DB00178,1,DB00556$t
DB00188,DB00178,1,DB00961$t
DB00268,DB00178,1,DB00820$t
DB08873,DB00178,1,DB13873$t
DB00363,DB00178,1,DB00336$t
DB00477,DB00178,1,DB00322$h
DB00681,DB00178,1,DB09074$h
DB01041,DB00178,1,DB00443$t
DB01189,DB00178,1,DB00366$t
DB00486,DB00178,1,DB00931$h
DB00295,DB00178,1,DB00897$h
DB09286,DB00178,1,DB13146$h
DB00708,DB00178,1,DB01190$t
DB00899,DB00178,1,DB00834$t
DB00753,DB00178,1,DB06739$t
DB00679,DB00178,1,DB06595$t
DB00296,DB00178,1,DB00629$t
DB00818,DB00178,1,DB00643$t
DB01002,DB00178,1,DB01093$t
DB01169,DB00178,1,DB00636$h
DB00440,DB00178,1,DB00238$h
DB00714,DB00178,1,DB11268$t
DB01325,DB00178,1,DB00800$h
DB09227,DB00178,1,DB00201$t
DB00217,DB00178,1,DB00790$t
DB09242,DB00178,1,DB01128$h
DB13783,DB00178,1,DB01407$t
DB00796,DB00178,1,DB00480$t
DB00755,DB00178,1,DB01295$h
DB00631,DB00178,1,DB09323$t
DB00876,DB00178,1,DB00415$t
DB00177,DB00178,1,DB00595$h
DB00700,DB00178,1,DB09321$h
DB05271,DB00178,1,DB00684$h
DB09279,DB00178,1,DB01414$h
DB08822,DB00178,1,DB00429$t
DB00413,DB00178,1,DB00914$t
DB00678,DB00178,1,DB12532$t
DB00435,DB00178,1,DB00251$h
DB06212,DB00178,1,DB00276$t
DB04840,DB00178,1,DB00622$t
DB09282,DB00178,1,DB01243$t
DB01168,DB00343,1,DB06708$h
DB00805,DB00343,1,DB00315$h
DB09244,DB00343,1,DB00368$h
DB00780,DB00343,1,DB00493$h
DB01171,DB00343,1,DB05109$t
DB01367,DB00343,1,DB01068$h
DB00614,DB00343,1,DB01619$h
DB09245,DB00343,1,DB08943$h
DB01626,DB00343,1,DB06267$t
DB01154,DB00343,1,DB00985$h
DB00607,DB00343,1,DB12598$t
DB00312,DB00343,1,DB08899$h
DB00238,DB00343,1,DB01026$t
DB00673,DB00343,1,DB00928$t
DB00849,DB00343,1,DB00014$h
DB00418,DB00343,1,DB00869$h
DB00474,DB00343,1,DB09119$t
DB09280,DB00343,1,DB00184$h
DB00400,DB00343,1,DB04711$t
DB00599,DB00343,1,DB09295$t
DB00346,DB00343,1,DB01016$h
DB00278,DB00343,1,DB00810$h
DB01076,DB00343,1,DB01244$t
DB00254,DB00343,1,DB00552$h
DB01254,DB00343,1,DB01046$h
DB00412,DB00343,1,DB00741$t
DB01097,DB00343,1,DB06480$h
DB00806,DB00343,1,DB00212$t
DB12598,DB00343,1,DB00323$t
DB00208,DB00343,1,DB08913$t
DB00936,DB00343,1,DB08931$t
DB04898,DB00343,1,DB00357$h
DB00735,DB00343,1,DB01348$h
DB00472,DB00343,1,DB01116$t
DB00468,DB00343,1,DB00264$h
DB00359,DB00343,1,DB00207$t
DB00176,DB00343,1,DB09167$t
DB01149,DB00343,1,DB01414$h
DB06228,DB00343,1,DB00646$t
DB01124,DB00343,1,DB00556$t
DB00263,DB00343,1,DB01078$t
DB04876,DB00343,1,DB00983$h
DB01261,DB00343,1,DB00683$t
DB00104,DB00343,1,DB00581$t
DB01110,DB00343,1,DB04938$t
DB09204,DB00343,1,DB09053$h
DB00187,DB00343,1,DB01422$t
DB00834,DB00343,1,DB00998$t
DB00820,DB00343,1,DB00829$t
DB06267,DB00343,1,DB09212$t
DB00196,DB00343,1,DB01042$h
DB01319,DB00343,1,DB01241$h
DB00220,DB00343,1,DB09030$h
DB00648,DB00343,1,DB00718$t
DB01012,DB00343,1,DB11699$h
DB01167,DB00343,1,DB01041$t
DB00257,DB00343,1,DB00862$h
DB01026,DB00343,1,DB01030$h
DB01211,DB00343,1,DB01263$h
DB00246,DB00343,1,DB00735$t
DB00951,DB00343,1,DB09054$t
DB00289,DB00343,1,DB01138$t
DB01264,DB00343,1,DB09094$h
DB00270,DB00343,1,DB08965$h
DB00224,DB00343,1,DB00897$h
DB00976,DB00343,1,DB00323$h
DB06603,DB00343,1,DB09218$t
DB09054,DB00343,1,DB00879$t
DB06697,DB00343,1,DB09055$h
DB00622,DB00343,1,DB01064$t
DB09119,DB00343,1,DB00723$t
DB06413,DB00343,1,DB09096$h
DB00320,DB00343,1,DB00210$t
DB09120,DB00343,1,DB00305$h
DB01075,DB00343,1,DB11560$h
DB00503,DB00343,1,DB01180$h
DB09198,DB00343,1,DB01369$h
DB00857,DB00343,1,DB00477$h
DB01188,DB00343,1,DB09321$h
DB00520,DB00343,1,DB09242$h
DB02513,DB00343,1,DB06701$h
DB09031,DB00343,1,DB01173$h
DB01422,DB00343,1,DB01599$h
DB09040,DB00343,1,DB01355$t
DB01007,DB00343,1,DB00499$t
DB03793,DB00343,1,DB08965$h
DB04794,DB00343,1,DB00581$h
DB00877,DB00343,1,DB00863$h
DB01153,DB00343,1,DB00712$h
DB01034,DB00343,1,DB02187$t
DB08958,DB00343,1,DB01291$h
DB01091,DB00343,1,DB08877$t
DB00639,DB00343,1,DB09071$t
DB00239,DB00343,1,DB01339$h
DB01041,DB00343,1,DB08970$t
DB01189,DB00343,1,DB06742$t
DB01219,DB00343,1,DB06764$h
DB00313,DB00343,1,DB01037$t
DB09286,DB00343,1,DB09238$h
DB00899,DB00343,1,DB09570$t
DB00907,DB00343,1,DB00782$h
DB00575,DB00343,1,DB01608$h
DB09118,DB00343,1,DB00202$h
DB00691,DB00343,1,DB00699$h
DB08912,DB00343,1,DB00935$h
DB01169,DB00343,1,DB00277$t
DB00714,DB00343,1,DB00946$h
DB00232,DB00343,1,DB01002$h
DB09227,DB00343,1,DB01102$h
DB00217,DB00343,1,DB00713$t
DB09292,DB00343,1,DB01026$t
DB01282,DB00343,1,DB00207$t
DB00275,DB00343,1,DB05265$t
DB09112,DB00343,1,DB02701$t
DB00631,DB00343,1,DB00391$h
DB00177,DB00343,1,DB06243$t
DB00922,DB00343,1,DB09069$t
DB09279,DB00343,1,DB00448$h
DB01197,DB00343,1,DB00467$t
DB00492,DB00343,1,DB06218$h
DB00519,DB00343,1,DB06150$h
DB00413,DB00343,1,DB00470$t
DB00790,DB00343,1,DB00210$h
DB00542,DB00343,1,DB08871$t
DB00881,DB00343,1,DB08798$h
DB08881,DB00343,1,DB00305$h
DB00544,DB00343,1,DB00766$t
DB00322,DB00343,1,DB08984$h
DB01392,DB00343,1,DB08984$h
DB00422,DB00343,1,DB00244$h
DB05219,DB00343,1,DB01327$h
DB05265,DB00343,1,DB08873$t
DB01597,DB00343,1,DB01263$h
DB11586,DB00343,1,DB06813$t
DB00212,DB00343,1,DB00292$h
DB09570,DB00343,1,DB00757$t
DB08896,DB00343,1,DB01045$h
DB13142,DB00343,1,DB11254$h
DB09220,DB00343,1,DB00267$h
DB00226,DB00343,1,DB01133$h
DB04840,DB00343,1,DB08828$h
DB09282,DB00343,1,DB00804$h
DB00287,DB00343,1,DB00615$t
DB09330,DB00343,1,DB01415$h
DB01609,DB00343,1,DB11581$h
DB01168,DB00401,1,DB09283$t
DB00805,DB00401,1,DB00115$t
DB01037,DB00401,1,DB09055$h
DB01247,DB00401,1,DB00490$t
DB01116,DB00401,1,DB09054$t
DB00780,DB00401,1,DB05239$t
DB00614,DB00401,1,DB05812$t
DB09245,DB00401,1,DB04575$h
DB01626,DB00401,1,DB04938$h
DB00615,DB00401,1,DB08912$t
DB00252,DB00401,1,DB06690$t
DB01045,DB00401,1,DB09080$t
DB01320,DB00401,1,DB08822$h
DB00564,DB00401,1,DB00817$h
DB00564,DB00401,1,DB06698$t
DB00607,DB00401,1,DB01124$t
DB00794,DB00401,1,DB00722$h
DB01174,DB00401,1,DB01139$t
DB01174,DB00401,1,DB00544$t
DB00238,DB00401,1,DB01219$t
DB00238,DB00401,1,DB00769$t
DB00673,DB00401,1,DB00833$t
DB09280,DB00401,1,DB00606$t
DB01601,DB00401,1,DB00586$t
DB00705,DB00401,1,DB01328$h
DB00706,DB00401,1,DB00459$t
DB00346,DB00401,1,DB00890$h
DB01118,DB00401,1,DB00175$h
DB00254,DB00401,1,DB00809$t
DB00374,DB00401,1,DB00461$t
DB01236,DB00401,1,DB00456$h
DB00806,DB00401,1,DB01050$t
DB00936,DB00401,1,DB01178$t
DB01088,DB00401,1,DB09212$h
DB00468,DB00401,1,DB09063$h
DB00227,DB00401,1,DB11148$t
DB01149,DB00401,1,DB00661$h
DB01149,DB00401,1,DB01544$h
DB00501,DB00401,1,DB00734$h
DB00619,DB00401,1,DB00214$t
DB00335,DB00401,1,DB09245$t
DB09204,DB00401,1,DB00519$h
DB00285,DB00401,1,DB08910$h
DB00373,DB00401,1,DB00402$t
DB00834,DB00401,1,DB04839$t
DB01263,DB00401,1,DB01613$t
DB00862,DB00401,1,DB01595$t
DB00203,DB00401,1,DB00104$h
DB00820,DB00401,1,DB09047$h
DB00484,DB00401,1,DB01274$h
DB06237,DB00401,1,DB00328$h
DB06267,DB00401,1,DB00204$h
DB00196,DB00401,1,DB01033$t
DB00220,DB00401,1,DB09068$h
DB08865,DB00401,1,DB01211$t
DB00648,DB00401,1,DB01414$t
DB00582,DB00401,1,DB00392$t
DB00582,DB00401,1,DB09026$h
DB01167,DB00401,1,DB01421$h
DB00246,DB00401,1,DB00595$t
DB04855,DB00401,1,DB04908$t
DB05521,DB00401,1,DB05294$t
DB01264,DB00401,1,DB00951$h
DB01264,DB00401,1,DB01414$h
DB00188,DB00401,1,DB01161$h
DB00976,DB00401,1,DB09085$t
DB00976,DB00401,1,DB09218$t
DB09054,DB00401,1,DB00869$t
DB06636,DB00401,1,DB04743$t
DB00283,DB00401,1,DB06716$h
DB06697,DB00401,1,DB00642$h
DB08873,DB00401,1,DB00719$t
DB01232,DB00401,1,DB13872$h
DB00363,DB00401,1,DB00724$t
DB08933,DB00401,1,DB09218$t
DB00320,DB00401,1,DB00208$h
DB01141,DB00401,1,DB06700$h
DB00520,DB00401,1,DB08976$t
DB02513,DB00401,1,DB08913$t
DB09041,DB00401,1,DB01367$h
DB09031,DB00401,1,DB00182$h
DB06820,DB00401,1,DB00686$t
DB01099,DB00401,1,DB06636$t
DB01243,DB00401,1,DB01064$h
DB01157,DB00401,1,DB01296$t
DB01422,DB00401,1,DB00960$h
DB00646,DB00401,1,DB01349$t
DB09040,DB00401,1,DB00849$h
DB01007,DB00401,1,DB01229$t
DB00251,DB00401,1,DB00485$t
DB03793,DB00401,1,DB00787$h
DB04794,DB00401,1,DB00349$t
DB01034,DB00401,1,DB00374$t
DB01091,DB00401,1,DB01131$h
DB01127,DB00401,1,DB00937$t
DB00239,DB00401,1,DB09285$h
DB00486,DB00401,1,DB01139$h
DB00206,DB00401,1,DB11943$t
DB00708,DB00401,1,DB00607$t
DB00899,DB00401,1,DB09214$t
DB01065,DB00401,1,DB09061$t
DB00753,DB00401,1,DB00504$t
DB00297,DB00401,1,DB01327$t
DB01002,DB00401,1,DB01100$h
DB09118,DB00401,1,DB06637$t
DB00214,DB00401,1,DB08895$t
DB00696,DB00401,1,DB00358$h
DB00248,DB00401,1,DB00917$h
DB01200,DB00401,1,DB00551$t
DB08912,DB00401,1,DB08820$t
DB00714,DB00401,1,DB00262$h
DB09227,DB00401,1,DB00446$h
DB00393,DB00401,1,DB00591$h
DB01282,DB00401,1,DB11915$t
DB00631,DB00401,1,DB00388$h
DB00350,DB00401,1,DB00612$h
DB01229,DB00401,1,DB08824$h
DB00384,DB00401,1,DB00205$t
DB00922,DB00401,1,DB01088$t
DB05271,DB00401,1,DB00781$h
DB00435,DB00401,1,DB09257$h
DB11730,DB00401,1,DB00818$h
DB08881,DB00401,1,DB00360$h
DB09073,DB00401,1,DB00908$t
DB00422,DB00401,1,DB09279$h
DB00247,DB00401,1,DB09543$h
DB13142,DB00401,1,DB00233$t
DB08820,DB00401,1,DB00856$t
DB09048,DB00401,1,DB09211$t
DB06717,DB00401,1,DB00359$t
DB09220,DB00401,1,DB01576$t
DB00226,DB00401,1,DB00829$h
DB01119,DB00401,1,DB13747$t
DB00287,DB00401,1,DB01407$t
DB09330,DB00401,1,DB00479$t
DB01609,DB00401,1,DB01155$t
DB01168,DB00797,1,DB01437$t
DB01037,DB00797,1,DB01247$t
DB01367,DB00797,1,DB13158$h
DB00657,DB00797,1,DB01010$t
DB00752,DB00797,1,DB02300$h
DB09245,DB00797,1,DB01085$h
DB01154,DB00797,1,DB09289$h
DB00794,DB00797,1,DB00562$h
DB00312,DB00797,1,DB00180$h
DB00474,DB00797,1,DB00344$h
DB00599,DB00797,1,DB00422$t
DB00706,DB00797,1,DB04861$h
DB01118,DB00797,1,DB00760$h
DB00374,DB00797,1,DB00423$t
DB00806,DB00797,1,DB00776$h
DB01088,DB00797,1,DB00867$t
DB00468,DB00797,1,DB09015$h
DB01242,DB00797,1,DB00374$t
DB00335,DB00797,1,DB00275$t
DB00264,DB00797,1,DB09097$t
DB00612,DB00797,1,DB08993$h
DB00521,DB00797,1,DB00787$h
DB00195,DB00797,1,DB09324$h
DB00862,DB00797,1,DB09018$t
DB00203,DB00797,1,DB00340$t
DB00484,DB00797,1,DB00946$t
DB06237,DB00797,1,DB00839$t
DB06267,DB00797,1,DB09040$h
DB00188,DB00797,1,DB01612$h
DB00872,DB00797,1,DB04948$h
DB00622,DB00797,1,DB00427$t
DB00477,DB00797,1,DB01034$h
DB00681,DB00797,1,DB01211$t
DB01041,DB00797,1,DB00554$h
DB00486,DB00797,1,DB09324$h
DB00295,DB00797,1,DB00537$h
DB09286,DB00797,1,DB00642$h
DB00708,DB00797,1,DB06710$t
DB00899,DB00797,1,DB00931$t
DB00753,DB00797,1,DB01567$h
DB01018,DB00797,1,DB00813$h
DB00679,DB00797,1,DB00315$h
DB01002,DB00797,1,DB00863$t
DB01159,DB00797,1,DB00634$t
DB00214,DB00797,1,DB00336$t
DB00691,DB00797,1,DB00553$t
DB01169,DB00797,1,DB01353$h
DB00714,DB00797,1,DB01021$t
DB00774,DB00797,1,DB00430$h
DB00524,DB00797,1,DB00734$h
DB00393,DB00797,1,DB00338$t
DB09232,DB00797,1,DB00880$h
DB00401,DB00797,1,DB01252$h
DB00217,DB00797,1,DB00711$t
DB09242,DB00797,1,DB00492$h
DB00629,DB00797,1,DB01046$h
DB13783,DB00797,1,DB09084$t
DB01282,DB00797,1,DB05246$h
DB00796,DB00797,1,DB00453$t
DB00275,DB00797,1,DB00937$t
DB09112,DB00797,1,DB00883$h
DB00631,DB00797,1,DB00308$h
DB00350,DB00797,1,DB00565$t
DB00922,DB00797,1,DB13153$h
DB09279,DB00797,1,DB09516$t
DB00413,DB00797,1,DB00528$h
DB00678,DB00797,1,DB00593$h
DB00435,DB00797,1,DB06154$h
DB01392,DB00797,1,DB02638$t
DB00422,DB00797,1,DB05294$h
DB00212,DB00797,1,DB00229$t
DB00606,DB00797,1,DB00198$h
DB00226,DB00797,1,DB00643$h
DB01119,DB00797,1,DB01061$t
DB04840,DB00797,1,DB01618$t
DB00654,DB00797,1,DB00153$t
DB00287,DB00797,1,DB04841$h
DB01168,DB00796,1,DB09054$h
DB01247,DB00796,1,DB00418$t
DB01116,DB00796,1,DB05676$t
DB00780,DB00796,1,DB01220$h
DB01367,DB00796,1,DB00277$h
DB00614,DB00796,1,DB00633$t
DB09245,DB00796,1,DB00501$t
DB00252,DB00796,1,DB06218$h
DB01154,DB00796,1,DB06274$t
DB01045,DB00796,1,DB01127$t
DB01320,DB00796,1,DB01089$h
DB00564,DB00796,1,DB00694$t
DB00794,DB00796,1,DB00257$t
DB00312,DB00796,1,DB00788$t
DB00849,DB00796,1,DB04908$h
DB01351,DB00796,1,DB00163$h
DB00418,DB00796,1,DB00283$h
DB00559,DB00796,1,DB06695$t
DB00590,DB00796,1,DB00642$t
DB00346,DB00796,1,DB00449$t
DB01118,DB00796,1,DB01029$h
DB00374,DB00796,1,DB00701$h
DB01097,DB00796,1,DB01128$t
DB09167,DB00796,1,DB00279$t
DB08816,DB00796,1,DB06287$t
DB00208,DB00796,1,DB09093$h
DB01088,DB00796,1,DB01501$h
DB00343,DB00796,1,DB01411$h
DB01015,DB00796,1,DB01047$h
DB00468,DB00796,1,DB00395$t
DB00176,DB00796,1,DB01248$h
DB01242,DB00796,1,DB08896$h
DB00398,DB00796,1,DB06290$h
DB01124,DB00796,1,DB00461$t
DB01241,DB00796,1,DB00331$t
DB08907,DB00796,1,DB01409$t
DB00335,DB00796,1,DB01181$h
DB09204,DB00796,1,DB01418$h
DB00489,DB00796,1,DB11268$t
DB00373,DB00796,1,DB09320$h
DB00834,DB00796,1,DB00182$h
DB00203,DB00796,1,DB05541$h
DB00820,DB00796,1,DB09070$h
DB00484,DB00796,1,DB06237$h
DB06267,DB00796,1,DB00838$h
DB12332,DB00796,1,DB00492$h
DB00257,DB00796,1,DB01685$t
DB01026,DB00796,1,DB00896$h
DB06595,DB00796,1,DB09117$t
DB00270,DB00796,1,DB11156$h
DB00224,DB00796,1,DB00628$h
DB06414,DB00796,1,DB01177$h
DB00268,DB00796,1,DB09488$t
DB00477,DB00796,1,DB00468$t
DB00338,DB00796,1,DB06710$t
DB09198,DB00796,1,DB06218$t
DB00381,DB00796,1,DB00527$t
DB00681,DB00796,1,DB01008$t
DB00486,DB00796,1,DB00929$t
DB00206,DB00796,1,DB00369$h
DB00708,DB00796,1,DB00817$t
DB00753,DB00796,1,DB06716$h
DB01238,DB00796,1,DB00400$t
DB00679,DB00796,1,DB01620$h
DB00297,DB00796,1,DB00233$h
DB00633,DB00796,1,DB00467$t
DB00697,DB00796,1,DB01083$h
DB01159,DB00796,1,DB00134$t
DB00440,DB00796,1,DB01413$t
DB00714,DB00796,1,DB13146$h
DB09063,DB00796,1,DB08976$t
DB09227,DB00796,1,DB00476$h
DB00393,DB00796,1,DB00847$t
DB09232,DB00796,1,DB00833$h
DB00401,DB00796,1,DB00938$t
DB09242,DB00796,1,DB08932$h
DB09292,DB00796,1,DB00301$h
DB01282,DB00796,1,DB06689$h
DB09112,DB00796,1,DB00240$t
DB00755,DB00796,1,DB06287$t
DB00631,DB00796,1,DB11737$t
DB00350,DB00796,1,DB06213$h
DB01229,DB00796,1,DB05266$t
DB00922,DB00796,1,DB01336$t
DB05271,DB00796,1,DB12364$h
DB09279,DB00796,1,DB01138$h
DB00413,DB00796,1,DB09117$h
DB00692,DB00796,1,DB04786$t
DB00435,DB00796,1,DB00861$t
DB00322,DB00796,1,DB00694$t
DB01392,DB00796,1,DB00563$t
DB00422,DB00796,1,DB00962$h
DB00549,DB00796,1,DB00543$h
DB00212,DB00796,1,DB01268$h
DB09220,DB00796,1,DB06772$h
DB01119,DB00796,1,DB00423$h
DB04840,DB00796,1,DB06262$h
DB09282,DB00796,1,DB00278$t
DB00654,DB00796,1,DB00986$h
DB00287,DB00796,1,DB08958$h
DB01168,DB00790,1,DB00885$t
DB00182,DB00790,1,DB00991$h
DB01116,DB00790,1,DB04794$t
DB09244,DB00790,1,DB09288$t
DB00780,DB00790,1,DB01106$h
DB01171,DB00790,1,DB00535$h
DB00614,DB00790,1,DB06817$t
DB00657,DB00790,1,DB00231$h
DB00752,DB00790,1,DB01331$h
DB01626,DB00790,1,DB00781$t
DB00564,DB00790,1,DB00547$t
DB00849,DB00790,1,DB01167$h
DB01351,DB00790,1,DB01324$h
DB00418,DB00790,1,DB01415$t
DB01355,DB00790,1,DB00223$h
DB00421,DB00790,1,DB01150$t
DB00598,DB00790,1,DB12364$t
DB01118,DB00790,1,DB00300$h
DB00233,DB00790,1,DB01022$h
DB00374,DB00790,1,DB00618$t
DB09543,DB00790,1,DB06799$t
DB00945,DB00790,1,DB01196$h
DB00932,DB00790,1,DB12532$h
DB00936,DB00790,1,DB06771$h
DB00244,DB00790,1,DB00501$t
DB01088,DB00790,1,DB02187$t
DB00861,DB00790,1,DB04855$t
DB00468,DB00790,1,DB00643$t
DB04876,DB00790,1,DB00377$t
DB08882,DB00790,1,DB01216$h
DB06203,DB00790,1,DB09038$h
DB09204,DB00790,1,DB00787$h
DB00264,DB00790,1,DB01009$h
DB00187,DB00790,1,DB06737$t
DB00373,DB00790,1,DB00247$h
DB06335,DB00790,1,DB04871$t
DB00195,DB00790,1,DB04570$t
DB00862,DB00790,1,DB11699$t
DB00820,DB00790,1,DB11610$t
DB00484,DB00790,1,DB04574$t
DB06237,DB00790,1,DB09040$t
DB06267,DB00790,1,DB01246$t
DB00270,DB00790,1,DB00140$t
DB00872,DB00790,1,DB11581$t
DB00268,DB00790,1,DB00546$t
DB00363,DB00790,1,DB01037$h
DB00477,DB00790,1,DB00467$t
DB00381,DB00790,1,DB09274$h
DB00877,DB00790,1,DB01364$t
DB01041,DB00790,1,DB00896$t
DB00486,DB00790,1,DB09020$t
DB00295,DB00790,1,DB11256$h
DB00899,DB00790,1,DB01357$t
DB01238,DB00790,1,DB04835$t
DB00296,DB00790,1,DB00224$h
DB00818,DB00790,1,DB05239$t
DB00575,DB00790,1,DB01418$t
DB01002,DB00790,1,DB13167$h
DB00323,DB00790,1,DB00799$t
DB00633,DB00790,1,DB06781$h
DB00697,DB00790,1,DB09102$t
DB01159,DB00790,1,DB08916$h
DB01200,DB00790,1,DB00747$t
DB00691,DB00790,1,DB01607$t
DB01169,DB00790,1,DB00772$t
DB00714,DB00790,1,DB06718$t
DB00232,DB00790,1,DB00884$t
DB00436,DB00790,1,DB00433$h
DB00310,DB00790,1,DB00256$h
DB09232,DB00790,1,DB00936$t
DB00401,DB00790,1,DB09095$h
DB01282,DB00790,1,DB00481$h
DB00742,DB00790,1,DB01030$t
DB09112,DB00790,1,DB01463$h
DB00755,DB00790,1,DB01026$h
DB00722,DB00790,1,DB06813$t
